date,geoid,county,region,pop,cases,deaths
2021-10-19,27001,Aitkin,Northeast,15902,1815,42
2021-10-19,27003,Anoka,Metro suburbs,353813,53591,515
2021-10-19,27005,Becker,West Central,34371,5246,62
2021-10-19,27007,Beltrami,Northwest,46847,6459,78
2021-10-19,27009,Benton,East Central,40545,7454,109
2021-10-19,27011,Big Stone,Southwest,4989,793,4
2021-10-19,27013,Blue Earth,Southeast,67427,9607,59
2021-10-19,27015,Brown,Southeast,25111,4053,47
2021-10-19,27017,Carlton,Northeast,35837,4438,66
2021-10-19,27019,Carver,Metro suburbs,103551,13532,54
2021-10-19,27021,Cass,East Central,29519,4207,42
2021-10-19,27023,Chippewa,Southwest,11924,1897,40
2021-10-19,27025,Chisago,East Central,55922,8280,62
2021-10-19,27027,Clay,West Central,63955,10160,98
2021-10-19,27029,Clearwater,Northwest,8810,1355,18
2021-10-19,27031,Cook,Northeast,5393,246,0
2021-10-19,27033,Cottonwood,Southwest,11277,1952,28
2021-10-19,27035,Crow Wing,East Central,64889,9396,107
2021-10-19,27037,Dakota,Metro suburbs,425423,56699,523
2021-10-19,27039,Dodge,Southeast,20822,2714,9
2021-10-19,27041,Douglas,West Central,37964,6246,89
2021-10-19,27043,Faribault,Southeast,13758,2185,30
2021-10-19,27045,Fillmore,Southeast,21058,2410,12
2021-10-19,27047,Freeborn,Southeast,30444,4852,42
2021-10-19,27049,Goodhue,Southeast,46403,6147,84
2021-10-19,27051,Grant,West Central,6021,775,9
2021-10-19,27053,Hennepin,Hennepin/Ramsey,1259428,152688,1914
2021-10-19,27055,Houston,Southeast,18578,2300,17
2021-10-19,27057,Hubbard,Northwest,21332,2867,44
2021-10-19,27059,Isanti,East Central,39966,5654,74
2021-10-19,27061,Itasca,Northeast,45108,6089,81
2021-10-19,27063,Jackson,Southwest,9911,1456,14
2021-10-19,27065,Kanabec,East Central,16207,1902,30
2021-10-19,27067,Kandiyohi,Southwest,42855,8309,96
2021-10-19,27069,Kittson,Northwest,4248,603,22
2021-10-19,27071,Koochiching,Northeast,12440,1379,19
2021-10-19,27073,Lac qui Parle,Southwest,6658,975,24
2021-10-19,27075,Lake,Northeast,10658,1081,21
2021-10-19,27077,Lake of the Woods,Northwest,3758,461,4
2021-10-19,27079,Le Sueur,Southeast,28494,3818,31
2021-10-19,27081,Lincoln,Southwest,5673,769,5
2021-10-19,27083,Lyon,Southwest,25629,4514,56
2021-10-19,27087,Mahnomen,Northwest,5519,877,12
2021-10-19,27089,Marshall,Northwest,9390,1334,19
2021-10-19,27091,Martin,Southeast,19785,3228,34
2021-10-19,27085,McLeod,Southwest,35873,5892,70
2021-10-19,27093,Meeker,Southwest,23141,3545,52
2021-10-19,27095,Mille Lacs,East Central,26139,4112,65
2021-10-19,27097,Morrison,East Central,33169,5535,66
2021-10-19,27099,Mower,Southeast,40011,6422,40
2021-10-19,27101,Murray,Southwest,8276,1332,10
2021-10-19,27103,Nicollet,Southeast,34220,4313,51
2021-10-19,27105,Nobles,Southwest,21924,4800,52
2021-10-19,27107,Norman,Northwest,6475,857,9
2021-10-19,27109,Olmsted,Southeast,156277,18023,118
2021-10-19,27111,Otter Tail,West Central,58812,7941,104
2021-10-19,27113,Pennington,Northwest,14178,2150,27
2021-10-19,27115,Pine,East Central,29483,4246,30
2021-10-19,27117,Pipestone,Southwest,9047,1323,27
2021-10-19,27119,Polk,Northwest,31529,5063,77
2021-10-19,27121,Pope,West Central,11097,1588,8
2021-10-19,27123,Ramsey,Hennepin/Ramsey,550210,63091,977
2021-10-19,27125,Red Lake,Northwest,3999,586,9
2021-10-19,27127,Redwood,Southwest,15249,2386,43
2021-10-19,27129,Renville,Southwest,14612,2264,49
2021-10-19,27131,Rice,Southeast,66523,9936,131
2021-10-19,27133,Rock,Southwest,9414,1545,19
2021-10-19,27135,Roseau,Northwest,15150,2610,26
2021-10-19,27139,Scott,Metro suburbs,147381,21503,159
2021-10-19,27141,Sherburne,East Central,96036,15420,114
2021-10-19,27143,Sibley,Southeast,15028,2073,12
2021-10-19,27137,St. Louis,Northeast,199754,23444,355
2021-10-19,27145,Stearns,East Central,159256,28298,252
2021-10-19,27147,Steele,Southeast,36803,5808,25
2021-10-19,27149,Stevens,West Central,9753,1242,11
2021-10-19,27151,Swift,Southwest,9345,1342,19
2021-10-19,27153,Todd,East Central,24582,3973,36
2021-10-19,27155,Traverse,West Central,3308,507,5
2021-10-19,27157,Wabasha,Southeast,21645,2909,5
2021-10-19,27159,Wadena,East Central,13773,2346,29
2021-10-19,27161,Waseca,Southeast,18691,3261,30
2021-10-19,27163,Washington,Metro suburbs,259201,33431,329
2021-10-19,27165,Watonwan,Southeast,10980,1703,11
2021-10-19,27167,Wilkin,West Central,6254,1013,14
2021-10-19,27169,Winona,Southeast,50825,6082,54
2021-10-19,27171,Wright,East Central,136349,21099,171
2021-10-19,27173,Yellow Medicine,Southwest,9795,1547,20
