date,geoid,county,region,pop,cases,deaths
2021-01-06,27001,Aitkin,Northeast,15902,1035,32
2021-01-06,27003,Anoka,Metro suburbs,353813,29635,335
2021-01-06,27005,Becker,West Central,34371,2725,37
2021-01-06,27007,Beltrami,Northwest,46847,2939,44
2021-01-06,27009,Benton,East Central,40545,4004,82
2021-01-06,27011,Big Stone,Southwest,4989,448,3
2021-01-06,27013,Blue Earth,Southeast,67427,5153,30
2021-01-06,27015,Brown,Southeast,25111,2044,32
2021-01-06,27017,Carlton,Northeast,35837,2675,38
2021-01-06,27019,Carver,Metro suburbs,103551,6592,34
2021-01-06,27021,Cass,East Central,29519,1966,20
2021-01-06,27023,Chippewa,Southwest,11924,1292,30
2021-01-06,27025,Chisago,East Central,55922,4295,28
2021-01-06,27027,Clay,West Central,63955,6280,78
2021-01-06,27029,Clearwater,Northwest,8810,666,14
2021-01-06,27031,Cook,Northeast,5393,108,0
2021-01-06,27033,Cottonwood,Southwest,11277,1230,15
2021-01-06,27035,Crow Wing,East Central,64889,4603,67
2021-01-06,27037,Dakota,Metro suburbs,425423,31134,285
2021-01-06,27039,Dodge,Southeast,20822,1210,4
2021-01-06,27041,Douglas,West Central,37964,3568,63
2021-01-06,27043,Faribault,Southeast,13758,954,11
2021-01-06,27045,Fillmore,Southeast,21058,1134,2
2021-01-06,27047,Freeborn,Southeast,30444,2094,18
2021-01-06,27049,Goodhue,Southeast,46403,3196,49
2021-01-06,27051,Grant,West Central,6021,409,7
2021-01-06,27053,Hennepin,Hennepin/Ramsey,1259428,88377,1408
2021-01-06,27055,Houston,Southeast,18578,1217,13
2021-01-06,27057,Hubbard,Northwest,21332,1414,37
2021-01-06,27059,Isanti,East Central,39966,2706,33
2021-01-06,27061,Itasca,Northeast,45108,2724,40
2021-01-06,27063,Jackson,Southwest,9911,804,8
2021-01-06,27065,Kanabec,East Central,16207,943,18
2021-01-06,27067,Kandiyohi,Southwest,42855,5439,66
2021-01-06,27069,Kittson,Northwest,4248,342,18
2021-01-06,27071,Koochiching,Northeast,12440,556,9
2021-01-06,27073,Lac qui Parle,Southwest,6658,624,15
2021-01-06,27075,Lake,Northeast,10658,566,15
2021-01-06,27077,Lake of the Woods,Northwest,3758,157,1
2021-01-06,27079,Le Sueur,Southeast,28494,1995,15
2021-01-06,27081,Lincoln,Southwest,5673,462,1
2021-01-06,27083,Lyon,Southwest,25629,2892,29
2021-01-06,27087,Mahnomen,Northwest,5519,397,7
2021-01-06,27089,Marshall,Northwest,9390,683,13
2021-01-06,27091,Martin,Southeast,19785,1603,25
2021-01-06,27085,McLeod,Southwest,35873,3135,40
2021-01-06,27093,Meeker,Southwest,23141,1910,32
2021-01-06,27095,Mille Lacs,East Central,26139,2069,43
2021-01-06,27097,Morrison,East Central,33169,2983,43
2021-01-06,27099,Mower,Southeast,40011,3392,25
2021-01-06,27101,Murray,Southwest,8276,773,5
2021-01-06,27103,Nicollet,Southeast,34220,2127,33
2021-01-06,27105,Nobles,Southwest,21924,3553,46
2021-01-06,27107,Norman,Northwest,6475,413,8
2021-01-06,27109,Olmsted,Southeast,156277,9651,64
2021-01-06,27111,Otter Tail,West Central,58812,4310,53
2021-01-06,27113,Pennington,Northwest,14178,914,14
2021-01-06,27115,Pine,East Central,29483,2548,12
2021-01-06,27117,Pipestone,Southwest,9047,885,21
2021-01-06,27119,Polk,Northwest,31529,3219,52
2021-01-06,27121,Pope,West Central,11097,697,4
2021-01-06,27123,Ramsey,Hennepin/Ramsey,550210,37987,698
2021-01-06,27125,Red Lake,Northwest,3999,312,4
2021-01-06,27127,Redwood,Southwest,15249,1327,26
2021-01-06,27129,Renville,Southwest,14612,1324,39
2021-01-06,27131,Rice,Southeast,66523,5665,57
2021-01-06,27133,Rock,Southwest,9414,1043,10
2021-01-06,27135,Roseau,Northwest,15150,1620,14
2021-01-06,27139,Scott,Metro suburbs,147381,11280,85
2021-01-06,27141,Sherburne,East Central,96036,7877,58
2021-01-06,27143,Sibley,Southeast,15028,1042,5
2021-01-06,27137,St. Louis,Northeast,199754,12924,213
2021-01-06,27145,Stearns,East Central,159256,17249,175
2021-01-06,27147,Steele,Southeast,36803,2551,9
2021-01-06,27149,Stevens,West Central,9753,678,7
2021-01-06,27151,Swift,Southwest,9345,809,16
2021-01-06,27153,Todd,East Central,24582,2258,27
2021-01-06,27155,Traverse,West Central,3308,221,2
2021-01-06,27157,Wabasha,Southeast,21645,1568,2
2021-01-06,27159,Wadena,East Central,13773,1150,12
2021-01-06,27161,Waseca,Southeast,18691,1806,15
2021-01-06,27163,Washington,Metro suburbs,259201,19010,198
2021-01-06,27165,Watonwan,Southeast,10980,1036,7
2021-01-06,27167,Wilkin,West Central,6254,593,9
2021-01-06,27169,Winona,Southeast,50825,3664,45
2021-01-06,27171,Wright,East Central,136349,11071,90
2021-01-06,27173,Yellow Medicine,Southwest,9795,898,14
