date,geoid,county,region,pop,cases,deaths
2021-02-02,27001,Aitkin,Northeast,15902,1130,33
2021-02-02,27003,Anoka,Metro suburbs,353813,31867,372
2021-02-02,27005,Becker,West Central,34371,2929,40
2021-02-02,27007,Beltrami,Northwest,46847,3217,48
2021-02-02,27009,Benton,East Central,40545,4304,88
2021-02-02,27011,Big Stone,Southwest,4989,473,3
2021-02-02,27013,Blue Earth,Southeast,67427,5568,33
2021-02-02,27015,Brown,Southeast,25111,2242,35
2021-02-02,27017,Carlton,Northeast,35837,2903,43
2021-02-02,27019,Carver,Metro suburbs,103551,7172,39
2021-02-02,27021,Cass,East Central,29519,2121,24
2021-02-02,27023,Chippewa,Southwest,11924,1337,33
2021-02-02,27025,Chisago,East Central,55922,4689,39
2021-02-02,27027,Clay,West Central,63955,6669,84
2021-02-02,27029,Clearwater,Northwest,8810,692,14
2021-02-02,27031,Cook,Northeast,5393,116,0
2021-02-02,27033,Cottonwood,Southwest,11277,1305,19
2021-02-02,27035,Crow Wing,East Central,64889,4964,79
2021-02-02,27037,Dakota,Metro suburbs,425423,34288,365
2021-02-02,27039,Dodge,Southeast,20822,1436,4
2021-02-02,27041,Douglas,West Central,37964,3828,66
2021-02-02,27043,Faribault,Southeast,13758,1128,16
2021-02-02,27045,Fillmore,Southeast,21058,1310,8
2021-02-02,27047,Freeborn,Southeast,30444,2626,23
2021-02-02,27049,Goodhue,Southeast,46403,3679,64
2021-02-02,27051,Grant,West Central,6021,452,8
2021-02-02,27053,Hennepin,Hennepin/Ramsey,1259428,96097,1533
2021-02-02,27055,Houston,Southeast,18578,1462,14
2021-02-02,27057,Hubbard,Northwest,21332,1544,38
2021-02-02,27059,Isanti,East Central,39966,2918,44
2021-02-02,27061,Itasca,Northeast,45108,2922,44
2021-02-02,27063,Jackson,Southwest,9911,888,10
2021-02-02,27065,Kanabec,East Central,16207,1023,18
2021-02-02,27067,Kandiyohi,Southwest,42855,5642,73
2021-02-02,27069,Kittson,Northwest,4248,385,21
2021-02-02,27071,Koochiching,Northeast,12440,611,11
2021-02-02,27073,Lac qui Parle,Southwest,6658,665,16
2021-02-02,27075,Lake,Northeast,10658,674,16
2021-02-02,27077,Lake of the Woods,Northwest,3758,204,1
2021-02-02,27079,Le Sueur,Southeast,28494,2197,16
2021-02-02,27081,Lincoln,Southwest,5673,495,2
2021-02-02,27083,Lyon,Southwest,25629,3075,41
2021-02-02,27087,Mahnomen,Northwest,5519,423,7
2021-02-02,27089,Marshall,Northwest,9390,709,15
2021-02-02,27091,Martin,Southeast,19785,1746,26
2021-02-02,27085,McLeod,Southwest,35873,3314,48
2021-02-02,27093,Meeker,Southwest,23141,2029,33
2021-02-02,27095,Mille Lacs,East Central,26139,2183,45
2021-02-02,27097,Morrison,East Central,33169,3163,45
2021-02-02,27099,Mower,Southeast,40011,3843,29
2021-02-02,27101,Murray,Southwest,8276,928,8
2021-02-02,27103,Nicollet,Southeast,34220,2347,40
2021-02-02,27105,Nobles,Southwest,21924,3769,47
2021-02-02,27107,Norman,Northwest,6475,429,8
2021-02-02,27109,Olmsted,Southeast,156277,11133,78
2021-02-02,27111,Otter Tail,West Central,58812,4679,69
2021-02-02,27113,Pennington,Northwest,14178,1017,16
2021-02-02,27115,Pine,East Central,29483,2733,15
2021-02-02,27117,Pipestone,Southwest,9047,983,24
2021-02-02,27119,Polk,Northwest,31529,3335,60
2021-02-02,27121,Pope,West Central,11097,755,5
2021-02-02,27123,Ramsey,Hennepin/Ramsey,550210,41332,767
2021-02-02,27125,Red Lake,Northwest,3999,323,4
2021-02-02,27127,Redwood,Southwest,15249,1431,27
2021-02-02,27129,Renville,Southwest,14612,1405,40
2021-02-02,27131,Rice,Southeast,66523,6415,78
2021-02-02,27133,Rock,Southwest,9414,1130,12
2021-02-02,27135,Roseau,Northwest,15150,1669,17
2021-02-02,27139,Scott,Metro suburbs,147381,12483,103
2021-02-02,27141,Sherburne,East Central,96036,8415,71
2021-02-02,27143,Sibley,Southeast,15028,1113,7
2021-02-02,27137,St. Louis,Northeast,199754,14246,254
2021-02-02,27145,Stearns,East Central,159256,18272,193
2021-02-02,27147,Steele,Southeast,36803,2859,10
2021-02-02,27149,Stevens,West Central,9753,711,8
2021-02-02,27151,Swift,Southwest,9345,863,18
2021-02-02,27153,Todd,East Central,24582,2352,30
2021-02-02,27155,Traverse,West Central,3308,284,4
2021-02-02,27157,Wabasha,Southeast,21645,1790,3
2021-02-02,27159,Wadena,East Central,13773,1225,19
2021-02-02,27161,Waseca,Southeast,18691,1970,16
2021-02-02,27163,Washington,Metro suburbs,259201,20982,242
2021-02-02,27165,Watonwan,Southeast,10980,1084,8
2021-02-02,27167,Wilkin,West Central,6254,643,10
2021-02-02,27169,Winona,Southeast,50825,4021,48
2021-02-02,27171,Wright,East Central,136349,11992,108
2021-02-02,27173,Yellow Medicine,Southwest,9795,956,17
