date,geoid,county,region,pop,cases,deaths
2022-05-31,27001,Aitkin,Northeast,15834,3100,62
2022-05-31,27003,Anoka,Metro suburbs,350253,102339,801
2022-05-31,27005,Becker,West Central,34011,9049,94
2022-05-31,27007,Beltrami,Northwest,46403,12295,128
2022-05-31,27009,Benton,East Central,40129,14505,174
2022-05-31,27011,Big Stone,Southwest,4996,1440,9
2022-05-31,27013,Blue Earth,Southeast,66795,18548,102
2022-05-31,27015,Brown,Southeast,25163,6714,81
2022-05-31,27017,Carlton,Northeast,35633,9456,98
2022-05-31,27019,Carver,Metro suburbs,101949,27939,117
2022-05-31,27021,Cass,East Central,29268,7219,81
2022-05-31,27023,Chippewa,Southwest,11953,3177,48
2022-05-31,27025,Chisago,East Central,55315,15055,120
2022-05-31,27027,Clay,West Central,63446,20375,124
2022-05-31,27029,Clearwater,Northwest,8821,2184,30
2022-05-31,27031,Cook,Northeast,5376,614,4
2022-05-31,27033,Cottonwood,Southwest,11299,3266,41
2022-05-31,27035,Crow Wing,East Central,64217,16522,171
2022-05-31,27037,Dakota,Metro suburbs,421453,115910,782
2022-05-31,27039,Dodge,Southeast,20669,5968,21
2022-05-31,27041,Douglas,West Central,37513,11305,117
2022-05-31,27043,Faribault,Southeast,13801,3909,54
2022-05-31,27045,Fillmore,Southeast,20949,4993,24
2022-05-31,27047,Freeborn,Southeast,30463,9330,75
2022-05-31,27049,Goodhue,Southeast,46246,13804,138
2022-05-31,27051,Grant,West Central,5935,1524,12
2022-05-31,27053,Hennepin,Hennepin/Ramsey,1245837,320976,2607
2022-05-31,27055,Houston,Southeast,18648,4737,19
2022-05-31,27057,Hubbard,Northwest,21019,5062,60
2022-05-31,27059,Isanti,East Central,39430,10417,117
2022-05-31,27061,Itasca,Northeast,45141,11448,147
2022-05-31,27063,Jackson,Southwest,9954,2184,17
2022-05-31,27065,Kanabec,East Central,16089,3630,57
2022-05-31,27067,Kandiyohi,Southwest,42841,13807,139
2022-05-31,27069,Kittson,Northwest,4311,1057,27
2022-05-31,27071,Koochiching,Northeast,12515,2887,37
2022-05-31,27073,Lac Qui Parle,Southwest,6719,1790,29
2022-05-31,27075,Lake,Northeast,10560,2184,29
2022-05-31,27077,Lake Of The Woods,Northwest,3771,793,6
2022-05-31,27079,Le Sueur,Southeast,28242,6654,51
2022-05-31,27081,Lincoln,Southwest,5677,1232,6
2022-05-31,27083,Lyon,Southwest,25758,7198,74
2022-05-31,27087,Mahnomen,Northwest,5501,1832,18
2022-05-31,27089,Marshall,Northwest,9372,2137,24
2022-05-31,27091,Martin,Southeast,19852,5747,65
2022-05-31,27085,Mcleod,Southwest,35832,10953,108
2022-05-31,27093,Meeker,Southwest,23105,6074,75
2022-05-31,27095,Mille Lacs,East Central,25865,7468,114
2022-05-31,27097,Morrison,East Central,33064,9407,105
2022-05-31,27099,Mower,Southeast,39807,12211,74
2022-05-31,27101,Murray,Southwest,8296,2052,16
2022-05-31,27103,Nicollet,Southeast,33954,8469,66
2022-05-31,27105,Nobles,Southwest,21734,7007,60
2022-05-31,27107,Norman,Northwest,6520,1558,14
2022-05-31,27109,Olmsted,Southeast,154809,44686,187
2022-05-31,27111,Otter Tail,West Central,58195,13930,168
2022-05-31,27113,Pennington,Northwest,14183,3743,41
2022-05-31,27115,Pine,East Central,29223,7353,67
2022-05-31,27117,Pipestone,Southwest,9191,2029,34
2022-05-31,27119,Polk,Northwest,31521,9041,107
2022-05-31,27121,Pope,West Central,11048,3190,18
2022-05-31,27123,Ramsey,Hennepin/Ramsey,544442,132074,1360
2022-05-31,27125,Red Lake,Northwest,4015,957,13
2022-05-31,27127,Redwood,Southwest,15261,4015,54
2022-05-31,27129,Renville,Southwest,14652,3823,56
2022-05-31,27131,Rice,Southeast,66185,18604,178
2022-05-31,27133,Rock,Southwest,9402,2351,35
2022-05-31,27135,Roseau,Northwest,15361,4568,44
2022-05-31,27139,Scott,Metro suburbs,145275,41934,262
2022-05-31,27141,Sherburne,East Central,94463,27992,182
2022-05-31,27143,Sibley,Southeast,14892,3639,24
2022-05-31,27137,St. Louis,Northeast,199759,50000,537
2022-05-31,27145,Stearns,East Central,158452,52397,369
2022-05-31,27147,Steele,Southeast,36683,10767,62
2022-05-31,27149,Stevens,West Central,9789,2747,13
2022-05-31,27151,Swift,Southwest,9359,2347,33
2022-05-31,27153,Todd,East Central,24494,6992,58
2022-05-31,27155,Traverse,West Central,3311,880,10
2022-05-31,27157,Wabasha,Southeast,21537,5884,19
2022-05-31,27159,Wadena,East Central,13654,4314,55
2022-05-31,27161,Waseca,Southeast,18740,5671,39
2022-05-31,27163,Washington,Metro suburbs,255938,70548,485
2022-05-31,27165,Watonwan,Southeast,10972,3009,23
2022-05-31,27167,Wilkin,West Central,6291,1674,22
2022-05-31,27169,Winona,Southeast,50725,13429,74
2022-05-31,27171,Wright,East Central,134438,37619,306
2022-05-31,27173,Yellow Medicine,Southwest,9814,2610,29
